@relation 'parsejson'
@attribute probe_id numeric
% dsfail.py
@attribute dsfail_rt numeric
@attribute dsfail_size numeric
@attribute dsfail_flags numeric %% header bit flags (decimal)
@attribute dsfail_rcode numeric %% response code
@attribute dsfail_qcount numeric %% query count
@attribute dsfail_acount numeric %% answer count
@attribute dsfail_nscount numeric %% authority count
@attribute dsfail_arcount numeric %% additional count
@attribute dsfail_rdata string %% rdata of first reply
% nxdomain.py
@attribute nxd_rt numeric %% response time
@attribute nxd_size numeric %% response size
@attribute nxd_rcode numeric %% response code
% dnskey.py
@attribute dnskey_rt numeric    %% response time
@attribute dnskey_size numeric  %% response size
@attribute dnskey_flags numeric %% header bit flags (decimal)
@attribute dnskey_rcode numeric %% response code
% nsid.py
@attribute nsid_rt numeric    %% response time
@attribute nsid_flags numeric %% header bit flags (decimal)
@attribute nsid_rcode numeric %% response code
% chaos.py
@attribute chaos1_rt numeric % response time
@attribute chaos1_size numeric % response size
@attribute chaos1_rcode numeric % response code
@attribute chaos1_version_bind numeric % request field
@attribute chaos1_version_hostname numeric % request field
@attribute chaos1_resp string % response string
% whoami.py
@attribute whoami_rt numeric %% response time
@attribute whoami_ip string %% resolver ip address
@attribute whoami_asn numeric %% resolver asn
% class
@attribute ok {1,0}
@data
11585,395.255,39,33154,2,1,0,0,0,N/A,5.359,105,3,5.346,31,33664,0,13.055,33152,0,5.139,30,2,1,0,N/A,5.8,74.125.46.6,15169,1
11593,238.915,39,33154,2,1,0,0,0,N/A,27.307,105,3,29.534,31,33664,0,5.498,33152,0,4.116,30,2,1,0,N/A,4.889,74.125.47.9,15169,1
11600,143.263,39,33154,2,1,0,0,0,N/A,31.4,105,3,32.535,31,33664,0,33.977,33152,0,10.651,30,2,1,0,N/A,11.306,74.125.181.194,15169,1
11602,275.638,39,33154,2,1,0,0,0,N/A,11.096,105,3,11.011,31,33664,0,33.816,33152,0,10.768,30,2,1,0,N/A,10.832,74.125.181.6,15169,1
11606,224.301,39,33154,2,1,0,0,0,N/A,34.985,105,3,71.127,31,33664,0,50.762,33152,0,34.148,30,2,1,0,N/A,48.935,74.125.46.3,15169,1
11608,406.589,39,33154,2,1,0,0,0,N/A,6.845,105,3,6.899,31,33664,0,7.166,33152,0,6.207,30,2,1,0,N/A,7.272,173.194.170.13,15169,1
11617,235.717,39,33154,2,1,0,0,0,N/A,2.3,105,3,2.52,31,33664,0,11.168,33152,0,2.496,30,2,1,0,N/A,2.806,74.125.181.1,15169,1
11618,251.096,39,33154,2,1,0,0,0,N/A,3.837,105,3,2.842,31,33664,0,9.464,33152,0,3.729,30,2,1,0,N/A,3.258,74.125.47.141,15169,1
11619,240.754,39,33154,2,1,0,0,0,N/A,3.345,105,3,3.147,31,33664,0,26.272,33152,0,3.111,30,2,1,0,N/A,3.206,74.125.181.6,15169,1
11620,182.678,39,33154,2,1,0,0,0,N/A,35.41,105,3,37.458,31,33664,0,35.988,33152,0,14.887,30,2,1,0,N/A,14.043,74.125.47.129,15169,1
11622,178.994,39,33154,2,1,0,0,0,N/A,5.88,105,3,21.48,31,33664,0,6.617,33152,0,7.067,30,2,1,0,N/A,20.789,173.194.98.2,15169,1
11623,329.847,39,33154,2,1,0,0,0,N/A,49.571,105,3,33.174,31,33664,0,53.26,33152,0,33.465,30,2,1,0,N/A,33.149,74.125.46.3,15169,1
11626,179.829,39,33154,2,1,0,0,0,N/A,34.52,105,3,34.372,31,33664,0,35.161,33152,0,34.449,30,2,1,0,N/A,35.352,74.125.46.3,15169,1
11629,57.703,39,33154,2,1,0,0,0,N/A,35.982,105,3,35.721,31,33664,0,36.22,33152,0,35.437,30,2,1,0,N/A,35.285,173.194.98.2,15169,1
11630,206.564,39,33154,2,1,0,0,0,N/A,17.434,105,3,17.742,31,33664,0,18.465,33152,0,17.43,30,2,1,0,N/A,17.53,74.125.73.89,15169,1
11639,259.85,39,33154,2,1,0,0,0,N/A,30.709,105,3,30.081,31,33664,0,31.64,33152,0,30.34,30,2,1,0,N/A,28.446,74.125.181.7,15169,1
11660,267.731,39,33154,2,1,0,0,0,N/A,18.004,105,3,17.716,31,33664,0,18.181,33152,0,17.938,30,2,1,0,N/A,18.489,74.125.181.14,15169,1
11662,145.064,39,33154,2,1,0,0,0,N/A,4.846,105,3,4.592,31,33664,0,5.425,33152,0,4.224,30,2,1,0,N/A,5.43,173.194.169.76,15169,1
11665,253.784,39,33154,2,1,0,0,0,N/A,67.927,105,3,24.465,31,33664,0,25.846,33152,0,23.993,30,2,1,0,N/A,24.141,74.125.181.194,15169,1
11687,124.755,39,33154,2,1,0,0,0,N/A,22.717,105,3,22.221,31,33664,0,21.697,33152,0,21.579,30,2,1,0,N/A,27.072,74.125.19.14,15169,1
11688,44.545,39,33154,2,1,0,0,0,N/A,29.569,105,3,29.678,31,33664,0,34.064,33152,0,31.184,30,2,1,0,N/A,29.209,74.125.181.6,15169,1
11703,130.419,39,33154,2,1,0,0,0,N/A,40.315,105,3,32.26,31,33664,0,32.583,33152,0,32.645,30,2,1,0,N/A,34.756,173.194.169.76,15169,1
11705,241.778,39,33154,2,1,0,0,0,N/A,9.969,105,3,18.538,31,33664,0,10.485,33152,0,9.905,30,2,1,0,N/A,11.03,74.125.76.6,15169,1
11707,283.58,39,33154,2,1,0,0,0,N/A,33.252,105,3,37.442,31,33664,0,36.939,33152,0,32.884,30,2,1,0,N/A,40.207,173.194.169.76,15169,1
11713,100.955,39,33154,2,1,0,0,0,N/A,9.216,105,3,9.059,31,33664,0,9.494,33152,0,9.237,30,2,1,0,N/A,9.803,173.194.169.76,15169,1
11716,362.999,39,33154,2,1,0,0,0,N/A,46.175,105,3,46.724,31,33664,0,43.148,33152,0,43.373,30,2,1,0,N/A,46.6,74.125.46.6,15169,1
11720,236.856,39,33154,2,1,0,0,0,N/A,11.203,105,3,11.156,31,33664,0,17.653,33152,0,11.406,30,2,1,0,N/A,11.263,74.125.47.14,15169,1
11732,175.583,39,33154,2,1,0,0,0,N/A,22.832,105,3,23.904,31,33664,0,24.375,33152,0,23.528,30,2,1,0,N/A,21.824,74.125.47.14,15169,1
11733,226.683,39,33154,2,1,0,0,0,N/A,11.908,105,3,12.081,31,33664,0,17.551,33152,0,11.772,30,2,1,0,N/A,11.707,74.125.73.87,15169,1
11734,509.745,39,33154,2,1,0,0,0,N/A,53.473,105,3,53.41,31,33664,0,182.697,33152,0,52.875,30,2,1,0,N/A,181.502,74.125.41.70,15169,1
11739,123.851,39,33154,2,1,0,0,0,N/A,26.547,105,3,27.978,31,33664,0,27.953,33152,0,26.189,30,2,1,0,N/A,27.395,74.125.181.6,15169,1
11740,133.517,39,33154,2,1,0,0,0,N/A,16.704,105,3,12.722,31,33664,0,12.092,33152,0,12.848,30,2,1,0,N/A,13.332,173.194.169.76,15169,1
11742,297.269,39,33154,2,1,0,0,0,N/A,24.803,105,3,22.286,31,33664,0,24.501,33152,0,15.693,30,2,1,0,N/A,29.802,74.125.47.9,15169,1
11744,507.095,39,33154,2,1,0,0,0,N/A,50.037,105,3,51.262,31,33664,0,47.517,33152,0,49.017,30,2,1,0,N/A,186.033,173.194.171.13,15169,1
11751,330.486,39,33154,2,1,0,0,0,N/A,62.865,105,3,65.143,31,33664,0,64.877,33152,0,67.385,30,2,1,0,N/A,62.814,173.194.98.2,15169,1
11758,310.635,39,33154,2,1,0,0,0,N/A,16.284,105,3,15.701,31,33664,0,16.892,33152,0,16.51,30,2,1,0,N/A,24.623,74.125.46.6,15169,1
11760,675.321,39,33154,2,1,0,0,0,N/A,43.798,105,3,41.297,31,33664,0,48.162,33152,0,25.276,30,2,1,0,N/A,15.269,173.194.91.88,15169,1
11765,78.984,39,33154,2,1,0,0,0,N/A,23.956,105,3,24.764,31,33664,0,23.881,33152,0,23.384,30,2,1,0,N/A,23.24,74.125.44.86,15169,1
11794,180.864,39,33154,2,1,0,0,0,N/A,35.236,105,3,35.316,31,33664,0,35.492,33152,0,35.048,30,2,1,0,N/A,35.197,173.194.98.2,15169,1
11795,716.109,39,33154,2,1,0,0,0,N/A,28.134,105,3,29.498,31,33664,0,30.271,33152,0,26.94,30,2,1,0,N/A,26.452,74.125.19.14,15169,1
11803,310.011,39,33154,2,1,0,0,0,N/A,36.652,105,3,36.449,31,33664,0,35.161,33152,0,35.52,30,2,1,0,N/A,36.41,74.125.47.154,15169,1
11807,230.946,39,33154,2,1,0,0,0,N/A,26.829,105,3,20.445,31,33664,0,26.967,33152,0,20.195,30,2,1,0,N/A,27.956,74.125.47.4,15169,1
11811,322.434,39,33154,2,1,0,0,0,N/A,34.835,105,3,34.887,31,33664,0,37.14,33152,0,34.833,30,2,1,0,N/A,34.883,74.125.46.6,15169,1
11814,1258.73,39,33154,2,1,0,0,0,N/A,12.92,105,3,349.117,31,33664,0,37.397,33152,0,12.329,30,2,1,0,N/A,54.883,74.125.72.147,15169,1
11816,78.594,39,33154,2,1,0,0,0,N/A,69.623,105,3,53.077,31,33664,0,52.633,33152,0,52.52,30,2,1,0,N/A,52.3,74.125.42.134,15169,1
11819,224.56,39,33154,2,1,0,0,0,N/A,30.077,105,3,30.281,31,33664,0,36.525,33152,0,29.198,30,2,1,0,N/A,35.951,74.125.47.154,15169,1
11824,150.27,39,33154,2,1,0,0,0,N/A,69.895,105,3,47.696,31,33664,0,30.202,33152,0,59.141,30,2,1,0,N/A,190.481,74.125.181.194,15169,1
11842,93.803,39,33154,2,1,0,0,0,N/A,29.521,105,3,7.806,31,33664,0,12.468,33152,0,11.57,30,2,1,0,N/A,11.715,74.125.183.200,15169,1
11861,355.129,39,33154,2,1,0,0,0,N/A,15.06,105,3,31.478,31,33664,0,31.244,33152,0,16.38,30,2,1,0,N/A,14.705,173.194.98.2,15169,1
11864,124.186,39,33154,2,1,0,0,0,N/A,71.68,105,3,33.664,31,33664,0,59.88,33152,0,36.357,30,2,1,0,N/A,59.855,74.125.76.4,15169,1
11870,128.576,39,33154,2,1,0,0,0,N/A,13.41,105,3,14.028,31,33664,0,13.153,33152,0,14.406,30,2,1,0,N/A,16.47,173.194.170.13,15169,1
11877,240.286,39,33154,2,1,0,0,0,N/A,36.429,105,3,36.303,31,33664,0,38,33152,0,41.884,30,2,1,0,N/A,34.387,74.125.47.154,15169,1
11878,260.594,39,33154,2,1,0,0,0,N/A,45.005,105,3,44.351,31,33664,0,45.476,33152,0,46.434,30,2,1,0,N/A,82.337,74.125.47.154,15169,1
11885,52.16,39,33154,2,1,0,0,0,N/A,33.079,105,3,32.464,31,33664,0,50.293,33152,0,36.31,30,2,1,0,N/A,31.618,74.125.47.150,15169,1
11900,247.875,39,33154,2,1,0,0,0,N/A,17.385,105,3,19.525,31,33664,0,18.251,33152,0,18.525,30,2,1,0,N/A,18.584,173.194.170.13,15169,1
11903,44.006,39,33154,2,1,0,0,0,N/A,37.381,105,3,37.473,31,33664,0,37.691,33152,0,36.845,30,2,1,0,N/A,37.075,173.194.169.76,15169,1
11905,230.927,39,33154,2,1,0,0,0,N/A,31.717,105,3,34.233,31,33664,0,33.792,33152,0,34.609,30,2,1,0,N/A,37.072,74.125.47.141,15169,1
11908,196.697,39,33154,2,1,0,0,0,N/A,24.959,105,3,18.476,31,33664,0,25.935,33152,0,16.759,30,2,1,0,N/A,24.098,74.125.47.141,15169,1
11909,316.499,39,33154,2,1,0,0,0,N/A,77.15,105,3,56.218,31,33664,0,57.261,33152,0,53.713,30,2,1,0,N/A,55.726,74.125.181.14,15169,1
11914,147.145,39,33154,2,1,0,0,0,N/A,27.914,105,3,27.37,31,33664,0,30.416,33152,0,21.428,30,2,1,0,N/A,27.818,74.125.73.65,15169,1
11916,133.063,39,33154,2,1,0,0,0,N/A,17.643,105,3,15.928,31,33664,0,33.5,33152,0,13.56,30,2,1,0,N/A,21.867,74.125.181.14,15169,1
11917,151.309,39,33154,2,1,0,0,0,N/A,20.582,105,3,19.673,31,33664,0,22.179,33152,0,19.544,30,2,1,0,N/A,20.306,173.194.169.76,15169,1
11918,194.85,39,33154,2,1,0,0,0,N/A,194.988,105,3,33.938,31,33664,0,70.868,33152,0,9.285,30,2,1,0,N/A,34.524,74.125.183.200,15169,1
11938,531.338,39,33154,2,1,0,0,0,N/A,86.723,105,3,57.696,31,33664,0,86.964,33152,0,56.399,30,2,1,0,N/A,53.189,173.194.91.88,15169,1
11940,239.867,39,33154,2,1,0,0,0,N/A,4.558,105,3,4.701,31,33664,0,6.319,33152,0,4.437,30,2,1,0,N/A,3.754,74.125.73.79,15169,1
11947,470.529,39,33154,2,1,0,0,0,N/A,26.288,105,3,26.196,31,33664,0,155.837,33152,0,25.732,30,2,1,0,N/A,26.351,74.125.41.81,15169,1
11948,137.385,39,33154,2,1,0,0,0,N/A,30.117,105,3,9.577,31,33664,0,32.055,33152,0,8.711,30,2,1,0,N/A,8.615,74.125.181.193,15169,1
11950,285.441,39,33154,2,1,0,0,0,N/A,35.889,105,3,20.261,31,33664,0,20.228,33152,0,19.593,30,2,1,0,N/A,19.555,74.125.181.6,15169,1
11958,283.361,39,33154,2,1,0,0,0,N/A,58.248,105,3,56.625,31,33664,0,57.189,33152,0,37.062,30,2,1,0,N/A,27.835,74.125.47.135,15169,1
11961,140.732,39,33154,2,1,0,0,0,N/A,13.967,105,3,14.132,31,33664,0,14.027,33152,0,13.723,30,2,1,0,N/A,13.798,173.194.170.13,15169,1
11975,285.183,39,33154,2,1,0,0,0,N/A,17.032,105,3,16.779,31,33664,0,17.084,33152,0,16.045,30,2,1,0,N/A,15.994,173.194.169.76,15169,1
11978,459.082,39,33154,2,1,0,0,0,N/A,67.132,105,3,62.314,31,33664,0,5.472,33152,0,3.376,30,2,1,0,N/A,300.624,74.125.190.8,15169,1
11983,222.213,39,33154,2,1,0,0,0,N/A,17.776,105,3,10.743,31,33664,0,18.557,33152,0,10.262,30,2,1,0,N/A,9.994,74.125.73.79,15169,1
11992,153.251,39,33154,2,1,0,0,0,N/A,25.485,105,3,20.901,31,33664,0,23.815,33152,0,5.994,30,2,1,0,N/A,19.452,74.125.46.3,15169,1
11996,69.75,39,33154,2,1,0,0,0,N/A,27.749,105,3,28.912,31,33664,0,13.37,33152,0,12.205,30,2,1,0,N/A,54.963,74.125.19.10,15169,1
11997,23.223,39,33154,2,1,0,0,0,N/A,14.789,105,3,22.057,31,33664,0,27.832,33152,0,16.281,30,2,1,0,N/A,15.615,74.125.47.9,15169,1
11999,115.019,39,33154,2,1,0,0,0,N/A,15.244,105,3,24.045,31,33664,0,40.212,33152,0,16.653,30,2,1,0,N/A,16.775,74.125.47.14,15169,1
12001,41.169,39,33154,2,1,0,0,0,N/A,37.446,105,3,37.346,31,33664,0,39.818,33152,0,37.2,30,2,1,0,N/A,39.749,74.125.181.7,15169,1
12003,124.52,39,33154,2,1,0,0,0,N/A,100.535,105,3,75.366,31,33664,0,100.807,33152,0,92.859,30,2,1,0,N/A,78.348,173.194.98.2,15169,1
12014,164.945,39,33154,2,1,0,0,0,N/A,53.562,105,3,50.404,31,33664,0,51.87,33152,0,56.099,30,2,1,0,N/A,51.203,173.194.169.76,15169,1
12016,73.5,39,33154,2,1,0,0,0,N/A,35.81,105,3,19.141,31,33664,0,18.755,33152,0,20.541,30,2,1,0,N/A,16.938,74.125.19.14,15169,1
12017,234.93,39,33154,2,1,0,0,0,N/A,57.176,105,3,63.109,31,33664,0,61.993,33152,0,151.676,30,2,1,0,N/A,54.794,74.125.46.6,15169,1
12025,119.205,39,33154,2,1,0,0,0,N/A,24.222,105,3,24.873,31,33664,0,31.318,33152,0,25.394,30,2,1,0,N/A,195.598,74.125.47.154,15169,1
12027,213.403,39,33154,2,1,0,0,0,N/A,4.359,105,3,4.383,31,33664,0,26.148,33152,0,4.24,30,2,1,0,N/A,3.932,173.194.169.76,15169,1
12028,167.405,39,33154,2,1,0,0,0,N/A,42.941,105,3,36.832,31,33664,0,37.368,33152,0,44.63,30,2,1,0,N/A,44.798,74.125.47.4,15169,1
12030,176.651,39,33154,2,1,0,0,0,N/A,25.159,105,3,32.384,31,33664,0,17.85,33152,0,32.932,30,2,1,0,N/A,25.28,74.125.72.147,15169,1
12032,408.815,39,33154,2,1,0,0,0,N/A,68.482,105,3,65.946,31,33664,0,72.471,33152,0,82.451,30,2,1,0,N/A,153.15,74.125.47.3,15169,1
12034,152.654,39,33154,2,1,0,0,0,N/A,25.439,105,3,25.959,31,33664,0,24.758,33152,0,24.4,30,2,1,0,N/A,25.957,173.194.170.13,15169,1
12036,501.91,39,33154,2,1,0,0,0,N/A,26.451,105,3,27.123,31,33664,0,155.056,33152,0,26.712,30,2,1,0,N/A,26.473,74.125.41.14,15169,1
12049,211.104,39,33154,2,1,0,0,0,N/A,18.227,105,3,21.142,31,33664,0,28.673,33152,0,25.506,30,2,1,0,N/A,18.337,74.125.181.1,15169,1
12059,238.315,39,33154,2,1,0,0,0,N/A,11.463,105,3,11.457,31,33664,0,27.341,33152,0,10.494,30,2,1,0,N/A,26.305,74.125.46.6,15169,1
12060,126.785,39,33154,2,1,0,0,0,N/A,23.782,105,3,24.795,31,33664,0,23.414,33152,0,24.203,30,2,1,0,N/A,24.009,173.194.90.10,15169,1
12063,338.724,39,33154,2,1,0,0,0,N/A,20.967,105,3,21.504,31,33664,0,31.387,33152,0,21.171,30,2,1,0,N/A,21.852,74.125.46.6,15169,1
12065,208.275,39,33154,2,1,0,0,0,N/A,26.989,105,3,27.464,31,33664,0,26.93,33152,0,26.754,30,2,1,0,N/A,27.162,74.125.46.6,15169,1
12066,42.663,39,33154,2,1,0,0,0,N/A,18.643,105,3,27.362,31,33664,0,4.349,33152,0,3.965,30,2,1,0,N/A,22.011,74.125.46.3,15169,1
12067,86.022,39,33154,2,1,0,0,0,N/A,16.573,105,3,12.299,31,33664,0,34.983,33152,0,15.639,30,2,1,0,N/A,55.396,74.125.44.146,15169,1
12071,157.367,39,33154,2,1,0,0,0,N/A,10.336,105,3,10.581,31,33664,0,10.068,33152,0,10.213,30,2,1,0,N/A,10.137,173.194.170.13,15169,1
12076,116.927,39,33154,2,1,0,0,0,N/A,15.586,105,3,19.911,31,33664,0,20.264,33152,0,14.679,30,2,1,0,N/A,17.159,74.125.47.139,15169,1
12082,126.411,39,33154,2,1,0,0,0,N/A,10.074,105,3,10.298,31,33664,0,17.161,33152,0,9.843,30,2,1,0,N/A,9.577,74.125.47.4,15169,1
12085,40.92,39,33154,2,1,0,0,0,N/A,8.005,105,3,31.218,31,33664,0,33.222,33152,0,7.267,30,2,1,0,N/A,31.294,74.125.73.87,15169,1
12089,208.516,39,33154,2,1,0,0,0,N/A,107.983,105,3,103.832,31,33664,0,108.741,33152,0,117.616,30,2,1,0,N/A,97.395,74.125.47.141,15169,1
12093,147.584,39,33154,2,1,0,0,0,N/A,47.964,105,3,48.378,31,33664,0,49.879,33152,0,23.129,30,2,1,0,N/A,23.06,74.125.183.75,15169,1
12099,80.759,39,33154,2,1,0,0,0,N/A,66.07,105,3,67.827,31,33664,0,69.767,33152,0,65.617,30,2,1,0,N/A,65.405,74.125.47.135,15169,1
12103,230.953,39,33154,2,1,0,0,0,N/A,18.406,105,3,2119.8,31,33664,0,35.541,33152,0,17.217,30,2,1,0,N/A,17.523,74.125.76.2,15169,1
12116,185.552,39,33154,2,1,0,0,0,N/A,36.081,105,3,34.747,31,33664,0,35.805,33152,0,7.729,30,2,1,0,N/A,35.33,74.125.72.147,15169,1
12118,145.514,39,33154,2,1,0,0,0,N/A,27.371,105,3,26.789,31,33664,0,26.039,33152,0,36.157,30,2,1,0,N/A,32.715,74.125.47.8,15169,1
12120,124.057,39,33154,2,1,0,0,0,N/A,24.935,105,3,25.033,31,33664,0,24.228,33152,0,21.606,30,2,1,0,N/A,25.494,74.125.47.4,15169,1
12121,249.584,39,33154,2,1,0,0,0,N/A,39.325,105,3,40.329,31,33664,0,124.778,33152,0,39.358,30,2,1,0,N/A,38.862,74.125.183.200,15169,1
12126,211.457,39,33154,2,1,0,0,0,N/A,19.378,105,3,24.327,31,33664,0,20.803,33152,0,18.947,30,2,1,0,N/A,18.206,173.194.98.10,15169,1
12141,272.707,39,33154,2,1,0,0,0,N/A,31.071,105,3,32.714,31,33664,0,32.725,33152,0,31.464,30,2,1,0,N/A,31.878,74.125.181.194,15169,1
12146,102.192,39,33154,2,1,0,0,0,N/A,27.464,105,3,1034.71,31,33664,0,28.156,33152,0,27.278,30,2,1,0,N/A,27.304,74.125.177.83,15169,1
12153,73.311,39,33154,2,1,0,0,0,N/A,4.937,105,3,25.171,31,33664,0,4.584,33152,0,4.744,30,2,1,0,N/A,4.906,74.125.47.135,15169,1
12154,177.933,39,33154,2,1,0,0,0,N/A,39.338,105,3,15.098,31,33664,0,14.524,33152,0,14.815,30,2,1,0,N/A,11.834,74.125.183.200,15169,1
12155,99.935,39,33154,2,1,0,0,0,N/A,21.506,105,3,20.641,31,33664,0,20.04,33152,0,4.819,30,2,1,0,N/A,45.628,74.125.19.14,15169,1
12160,684.171,39,33154,2,1,0,0,0,N/A,17.145,105,3,46.04,31,33664,0,16.915,33152,0,16.672,30,2,1,0,N/A,16.633,173.194.91.78,15169,1
12163,417.584,39,33154,2,1,0,0,0,N/A,3.663,105,3,3.007,31,33664,0,5.83,33152,0,2.032,30,2,1,0,N/A,2.041,172.217.32.137,15169,1
12167,151.97,39,33154,2,1,0,0,0,N/A,46.545,105,3,28.015,31,33664,0,32.42,33152,0,29.084,30,2,1,0,N/A,35.07,74.125.45.129,15169,1
12171,574.84,39,33154,2,1,0,0,0,N/A,26.797,105,3,26.453,31,33664,0,155.917,33152,0,26.582,30,2,1,0,N/A,26.549,173.194.171.13,15169,1
12174,141.5,39,33154,2,1,0,0,0,N/A,9.147,105,3,8.085,31,33664,0,16.302,33152,0,8.923,30,2,1,0,N/A,8.018,74.125.181.15,15169,1
12175,306.313,39,33154,2,1,0,0,0,N/A,13.747,105,3,14.459,31,33664,0,13.988,33152,0,13.802,30,2,1,0,N/A,14.354,74.125.47.139,15169,1
12185,220.559,39,33154,2,1,0,0,0,N/A,66.434,105,3,98.29,31,33664,0,162.082,33152,0,15.461,30,2,1,0,N/A,17.289,74.125.72.147,15169,1
12187,224.192,39,33154,2,1,0,0,0,N/A,133.178,105,3,127.541,31,33664,0,118.982,33152,0,117.399,30,2,1,0,N/A,120.057,74.125.47.154,15169,1
12195,111.761,39,33154,2,1,0,0,0,N/A,102.531,105,3,106.014,31,33664,0,121.132,33152,0,1.995,30,2,1,0,N/A,103.552,74.125.47.5,15169,1
12205,291.765,39,33154,2,1,0,0,0,N/A,40.421,105,3,26.622,31,33664,0,222.714,33152,0,120.219,30,2,1,0,N/A,58.269,74.125.47.9,15169,1
12211,15.277,39,33154,2,1,0,0,0,N/A,8.924,105,3,8.821,31,33664,0,10.685,33152,0,8.851,30,2,1,0,N/A,9.088,173.194.169.76,15169,1
12219,147.52,39,33154,2,1,0,0,0,N/A,37.29,105,3,37.782,31,33664,0,39.679,33152,0,44.844,30,2,1,0,N/A,36.166,74.125.47.141,15169,1
12220,325.753,39,33154,2,1,0,0,0,N/A,40.73,105,3,40.086,31,33664,0,41.635,33152,0,39.878,30,2,1,0,N/A,39.695,74.125.47.4,15169,1
12223,250.906,39,33154,2,1,0,0,0,N/A,25.826,105,3,33.299,31,33664,0,25.74,33152,0,27.219,30,2,1,0,N/A,27.115,173.194.169.76,15169,1
12237,46.862,39,33154,2,1,0,0,0,N/A,38.194,105,3,38.099,31,33664,0,38.799,33152,0,38.382,30,2,1,0,N/A,38.658,74.125.47.154,15169,1
12238,251.057,39,33154,2,1,0,0,0,N/A,19.188,105,3,12.786,31,33664,0,19.084,33152,0,11.739,30,2,1,0,N/A,11.633,74.125.47.154,15169,1
12239,131.081,39,33154,2,1,0,0,0,N/A,24.335,105,3,23.761,31,33664,0,23.312,33152,0,25.58,30,2,1,0,N/A,21.259,74.125.181.194,15169,1
12244,112.179,39,33154,2,1,0,0,0,N/A,13.898,105,3,13.582,31,33664,0,22.196,33152,0,17.848,30,2,1,0,N/A,13.835,173.194.170.13,15169,1
12265,216.749,39,33154,2,1,0,0,0,N/A,55.777,105,3,38.66,31,33664,0,46.017,33152,0,50.88,30,2,1,0,N/A,41.129,173.194.170.13,15169,1
12266,23.929,39,33154,2,1,0,0,0,N/A,17.537,105,3,18.37,31,33664,0,17.617,33152,0,17.225,30,2,1,0,N/A,17.741,173.194.169.76,15169,1
12277,242.579,39,33154,2,1,0,0,0,N/A,18.727,105,3,18.594,31,33664,0,27.617,33152,0,17.467,30,2,1,0,N/A,16.826,74.125.181.1,15169,1
12279,541.064,39,33154,2,1,0,0,0,N/A,15.973,105,3,17.443,31,33664,0,15.822,33152,0,17.459,30,2,1,0,N/A,17.655,74.125.46.6,15169,1
12282,21.869,39,33154,2,1,0,0,0,N/A,17.118,105,3,16.191,31,33664,0,16.459,33152,0,16.321,30,2,1,0,N/A,16.733,173.194.169.76,15169,1
12289,478.316,39,33154,2,1,0,0,0,N/A,10.618,105,3,12.321,31,33664,0,11.615,33152,0,10.976,30,2,1,0,N/A,11.405,173.194.91.88,15169,1
12291,59.177,39,33154,2,1,0,0,0,N/A,10.832,105,3,10.467,31,33664,0,26.018,33152,0,10.204,30,2,1,0,N/A,20.525,74.125.46.3,15169,1
12292,220.961,39,33154,2,1,0,0,0,N/A,14.359,105,3,13.359,31,33664,0,19.362,33152,0,13.564,30,2,1,0,N/A,13.926,74.125.181.7,15169,1
12297,1079.02,39,33154,2,1,0,0,0,N/A,26.145,105,3,27.204,31,33664,0,26.565,33152,0,7.804,30,2,1,0,N/A,15.345,74.125.44.86,15169,1
12298,234.166,39,33154,2,1,0,0,0,N/A,35.361,105,3,34.209,31,33664,0,36.224,33152,0,34.125,30,2,1,0,N/A,43.385,74.125.47.150,15169,1
12299,221.629,39,33154,2,1,0,0,0,N/A,15.398,105,3,15.981,31,33664,0,14.71,33152,0,14.809,30,2,1,0,N/A,14.67,74.125.183.200,15169,1
12308,166.198,39,33154,2,1,0,0,0,N/A,12.806,105,3,17.685,31,33664,0,20.644,33152,0,12.844,30,2,1,0,N/A,12.06,74.125.47.5,15169,1
12312,23.87,39,33154,2,1,0,0,0,N/A,15.804,105,3,15.478,31,33664,0,16.615,33152,0,15.583,30,2,1,0,N/A,15.715,173.194.170.13,15169,1
12319,16.675,39,33154,2,1,0,0,0,N/A,9.114,105,3,13.39,31,33664,0,9.747,33152,0,9.378,30,2,1,0,N/A,9.253,173.194.169.76,15169,1
12326,662.708,39,33154,2,1,0,0,0,N/A,62.193,105,3,62.096,31,33664,0,63.44,33152,0,61.832,30,2,1,0,N/A,62.009,74.125.41.70,15169,1
12333,203.562,39,33154,2,1,0,0,0,N/A,259.658,105,3,828.478,31,33664,0,73.219,33152,0,83.072,30,2,1,0,N/A,187.328,173.194.98.2,15169,1
12334,102.477,39,33154,2,1,0,0,0,N/A,47.712,105,3,48.024,31,33664,0,48.289,33152,0,47.704,30,2,1,0,N/A,47.407,173.194.103.3,15169,1
12335,221.156,39,33154,2,1,0,0,0,N/A,14.28,105,3,9.116,31,33664,0,16.711,33152,0,8.466,30,2,1,0,N/A,8.461,74.125.181.14,15169,1
12360,209.827,39,33154,2,1,0,0,0,N/A,7.216,105,3,7.359,31,33664,0,15.16,33152,0,7.033,30,2,1,0,N/A,10.376,74.125.181.194,15169,1
12363,453.681,39,33154,2,1,0,0,0,N/A,5.044,105,3,4.492,31,33664,0,5.588,33152,0,4.584,30,2,1,0,N/A,5.013,74.125.41.14,15169,1
12372,580.579,39,33154,2,1,0,0,0,N/A,53.809,105,3,50.829,31,33664,0,190.505,33152,0,54.647,30,2,1,0,N/A,46.698,173.194.171.13,15169,1
